id|corregimientos_id|name
10397|220|Puerto Ciricito
10398|247|Puerto Cuite
10399|414|Puerto Cute
10400|91|Puerto de Aguadulce
10401|174|Puerto de Capira
10402|393|Puerto de La Zona
10403|376|Puerto de Mensabe
10404|48|Puerto de Santa Fe
10405|318|Puerto de Tierra
10406|16|Puerto del Diablo
10407|466|Puerto El Cabimo
10408|369|Puerto El Caño
10409|162|Puerto Elena
10410|196|Puerto Escondido
10411|524|Puerto Escondido
10412|438|Puerto Escondido
10413|366|Puerto Escondido
10414|101|Puerto Escondido o Urbanizacion El Esfuerzo
10415|174|Puerto Estacio
10416|111|Puerto Frances
10417|187|Puerto Frio
10418|286|Puerto Hondo
10419|79|Puerto Indio
10420|435|Puerto La Albina
10421|48|Puerto Lara
10422|37|Puerto Limón
10423|53|Puerto Limón
10424|103|Puerto Limón o Narasgandí
10425|339|Puerto Martinez
10426|216|Puerto Melo o Vía Melo
10427|552|Puerto Mutis
10428|57|Puerto Nance
10429|385|Puerto Naranjo
10430|391|Puerto No.2
10431|347|Puerto Nuevo
10432|600|Puerto Obaldía
10433|9|Puerto Osla
10434|538|Puerto Pava
10435|97|Puerto Pilón
10436|2|Puerto Piña
10437|401|Puerto Piña
10438|524|Puerto Playita
10439|441|Puerto Posada
10440|40|Puerto Quimba
10441|509|Puerto Real
10442|188|Puerto Tebario
10443|127|Puerto Tierra
10444|233|Puerto Tierra
10445|521|Puerto Vacamonte
10446|112|Puerto Victoria o Las Vueltas
10447|226|Puerto Vidal
10448|464|Puerto Viejo
10449|37|Punolocita
10450|86|Punta Afuera
10451|492|Punta Aguja
10452|495|Punta Alegre
10453|22|Punta Alegre
10454|266|Punta Arena
10455|495|Punta Avispa
10456|413|Punta Barco Resort
10457|123|Punta Bella
10458|459|Punta Blanca
10459|310|Punta Boca Brava
10460|303|Punta Bonita
10461|405|Punta Caracol
10462|38|Punta Caracucho
10463|522|Punta Chame
10464|79|Punta Coi
10465|391|Punta Cuaco
10466|413|Punta de Barco
10467|39|Punta de Piedra
10468|196|Punta de Prospero
10469|22|Punta de Roque
10470|171|Punta de Veraguas
10471|574|Punta del Medio
10472|183|Punta del Mono
10473|122|Punta del Salto
10474|276|Punta del Tigre
10475|675|Punta del gadita
10476|123|Punta Domingo
10477|301|Punta Escondida
10478|391|Punta Estrella
10479|301|Punta Fiebre
10480|101|Punta Galeta
10481|18|Punta Gallinazo
10482|300|Punta Gallinazo
10483|18|Punta Gallinazo No.1
10484|18|Punta Gallinazo No.2
10485|348|Punta Gavilan
10486|111|Punta Gorda
10487|355|Punta Grande
10488|614|Punta Grande o Punta del Medio
10489|301|Punta Icaco o Punta Coco Plum
10490|303|Punta Juan Brown
10491|339|Punta Las Pavas
10492|445|Punta Laurel
10493|366|Punta Mala
10494|116|Punta Margarita
10495|439|Punta Mono
10496|301|Punta Nispero
10497|303|Punta Oro
10498|465|Punta Pampanilla
10499|40|Punta Panamá
10500|300|Punta Pargo
10501|485|Punta Peña
10502|17|Punta Peña
10503|255|Punta Peña
10504|315|Punta Peña Blanca
10505|255|Punta Peña Blanca
10506|37|Punta Peña Roca
10507|271|Punta Piña
10508|493|Punta Piña
10509|85|Punta Platanal
10510|208|Punta Porteta
10511|22|Punta Quemada
10512|530|Punta Raton
10513|249|Punta Robalo
10514|413|Punta Roca
10515|82|Punta Santana
10516|262|Punta Sorostra
10517|171|Punta Toñito o Toñito
10518|18|Punta Toro
10519|495|Punta Uva o Guacámaya
10520|495|Punta Valiente
10521|303|Punta Vieja
10522|22|Punulosa
10523|37|Punuloso
10524|37|Punuloso Abajo
10525|37|Punuloso Arriba
10526|446|Purio
10527|145|Quealate
10528|134|Quebrad Blanca
10529|210|Quebrada Risacua
10530|253|Quebrada Achiote
10531|373|Quebrada Achotal
10532|216|Quebrada AGuacáte
10533|308|Quebrada AGuacáte
10534|273|Quebrada AGuacáte
10535|122|Quebrada AGuacáte
10536|82|Quebrada Ahogada
10537|82|Quebrada Ahogada No.2
10538|110|Quebrada Ají
10539|129|Quebrada Algarrobo
10540|528|Quebrada AlMaría
10541|559|Quebrada AlMaría
10542|570|Quebrada AlMaría
10543|414|Quebrada Almeja
10544|40|Quebrada Alvarado
10545|303|Quebrada Alvarez
10546|182|Quebrada Amarilla
10547|341|Quebrada Amarilla
10548|280|Quebrada Amarilla
10549|176|Quebrada Amarilla No.1
10550|176|Quebrada Amarilla No.2
10551|71|Quebrada Ancha
10552|126|Quebrada Ancha
10553|364|Quebrada Ancha
10554|71|Quebrada Ancha Arriba
10555|23|Quebrada Ancha No.2
10556|58|Quebrada Ancha No.2
10557|233|Quebrada Angulito
10558|145|Quebrada Anzuelo
10559|228|Quebrada Ardilla o Cundone
10560|402|Quebrada Arena
10561|407|Quebrada Arena
10562|133|Quebrada Arena
10563|414|Quebrada Arena
10564|142|Quebrada Arena
10565|145|Quebrada Arena
10566|359|Quebrada Arena
10567|228|Quebrada Arena
10568|256|Quebrada Arena
10569|129|Quebrada Arena No.2
10570|145|Quebrada Arena Nº1
10571|52|Quebrada Arena o Umonigode
10572|159|Quebrada Arena o Villa Arena
10573|145|Quebrada Arena U Omanigote
10574|352|Quebrada Arenal
10575|205|Quebrada Arenal
10576|312|Quebrada Arenas
10577|282|Quebrada Arizal
10578|414|Quebrada Armado o Ñuri
10579|323|Quebrada Arriba
10580|70|Quebrada Balsa
10581|282|Quebrada Balsamo
10582|407|Quebrada Balsita
10583|228|Quebrada Balso
10584|123|Quebrada Banano
10585|291|Quebrada Barbudero
10586|145|Quebrada Barranco
10587|55|Quebrada Batata
10588|278|Quebrada Batea de Lovaina
10589|220|Quebrada Bateal
10590|59|Quebrada Bejucal
10591|115|Quebrada Bejuco
10592|280|Quebrada Bejuco
10593|145|Quebrada Bejuco Nº2
10594|145|Quebrada Bejuco o Coribodo
10595|240|Quebrada Benitez
10596|23|Quebrada Benitez
10597|58|Quebrada Benitez
10598|248|Quebrada Bijao o Bijao
10599|248|Quebrada Blanco No.1
10600|68|Quebrada BOlángo
10601|145|Quebrada Bollo o Sate
10602|37|Quebrada Bolsillo
10603|126|Quebrada Bonita
10604|47|Quebrada Bonita
10605|281|Quebrada Bonita
10606|115|Quebrada Bonita
10607|426|Quebrada Bonita
10608|152|Quebrada Bonita
10609|48|Quebrada Bonita
10610|280|Quebrada Bonita
10611|126|Quebrada Bonita Adentro
10612|126|Quebrada Bonita Arriba
10613|300|Quebrada Bosali
10614|177|Quebrada Botija
10615|51|Quebrada Brea
10616|303|Quebrada Bryan
10617|277|Quebrada Buena Ventura
10618|128|Quebrada Buenos Aires
10619|414|Quebrada Burí
10620|528|Quebrada Bustamente
10621|234|Quebrada Cabuya
10622|300|Quebrada Cacao
10623|248|Quebrada Cacao No.1
10624|208|Quebrada Cacique
10625|407|Quebrada Calabazal
10626|171|Quebrada Caleta
10627|41|Quebrada Cali
10628|343|Quebrada Calzadilla
10629|133|Quebrada Cama
10630|407|Quebrada Camarón
10631|148|Quebrada Camarón
10632|2|Quebrada Camarón
10633|485|Quebrada Camarón
10634|1|Quebrada Camarón
10635|352|Quebrada Camarón
10636|381|Quebrada Camarón
10637|152|Quebrada Camarón
10638|145|Quebrada Camarón o Drugadabidi
10639|414|Quebrada Camisa
10640|338|Quebrada Candela
10641|502|Quebrada Candela
10642|58|Quebrada Candido
10643|162|Quebrada Canela
10644|248|Quebrada Cangrejal
10645|171|Quebrada Cangrejo
10646|118|Quebrada Cangrejo
10647|320|Quebrada Cangrejo
10648|226|Quebrada Canoa o Canoa
10649|67|Quebrada Canoa o Paso Canoa
10650|158|Quebrada Caña
10651|133|Quebrada Caña
10652|140|Quebrada Caña
10653|202|Quebrada Caña
10654|308|Quebrada Caña Blanca Arriba
10655|89|Quebrada Caña Brava
10656|48|Quebrada Cañazas
10657|82|Quebrada Caño
10658|37|Quebrada Caoba
10659|248|Quebrada Capacho
10660|4|Quebrada Caracol
10661|338|Quebrada Caracol
10662|248|Quebrada Caracol
10663|414|Quebrada Caracol o Druri
10664|128|Quebrada Caraña
10665|345|Quebrada Carbon No.1
10666|206|Quebrada Carbón No.2
10667|407|Quebrada Carpintero
10668|234|Quebrada Carpintero
10669|248|Quebrada Carrizal
10670|312|Quebrada Carrizo
10671|352|Quebrada Casa
10672|70|Quebrada Casa
10673|300|Quebrada Cascajo
10674|145|Quebrada Catarro
10675|145|Quebrada Catarro Nº1
10676|281|Quebrada Caucho
10677|414|Quebrada Cayuco Arriba
10678|683|Samboa
10679|414|Quebrada Cedro
10680|152|Quebrada Cedro
10681|407|Quebrada Cementerio
10682|82|Quebrada Cerca
10683|148|Quebrada Chacara
10684|122|Quebrada Chayo
10685|127|Quebrada Chepo
10686|407|Quebrada Chicha
10687|70|Quebrada Chicha
10688|212|Quebrada Chicho
10689|487|Quebrada Chico o El Peligro
10690|122|Quebrada Chinto
10691|40|Quebrada Chiquero o Quebrada Ureña
10692|414|Quebrada Chogorro
10693|37|Quebrada Cigarrillo
10694|40|Quebrada Clarita
10695|414|Quebrada Cocuyo o Tobori
10696|447|Quebrada Colorete
10697|159|Quebrada Comun
10698|52|Quebrada Conejo
10699|78|Quebrada Conejo
10700|410|Quebrada Conejo
10701|19|Quebrada Conejo
10702|162|Quebrada Conejo
10703|228|Quebrada Conejo o Ñu
10704|160|Quebrada Conga
10705|145|Quebrada Congo
10706|94|Quebrada Cope
10707|89|Quebrada Corozo
10708|248|Quebrada Corozo
10709|407|Quebrada Corozo No.1
10710|89|Quebrada Corozo No.1
10711|280|Quebrada Costilla
10712|115|Quebrada Cruz
10713|308|Quebrada Cuca
10714|407|Quebrada Cucaracha
10715|58|Quebrada Culebra
10716|205|Quebrada Culebra
10717|145|Quebrada Dando Vuelta
10718|408|Quebrada de Agua
10719|558|Quebrada de Agua
10720|256|Quebrada de Agua
10721|368|Quebrada de Hato
10722|170|Quebrada de Jesús
10723|78|Quebrada de Loro
10724|242|Quebrada de Loro
10725|208|Quebrada de Los Nietos
10726|89|Quebrada de Moai
10727|207|Quebrada de Oro
10728|417|Quebrada de Oro
10729|149|Quebrada de Piedra
10730|179|Quebrada de Piedra
10731|248|Quebrada de Piedra
10732|39|Quebrada de Piedra
10733|237|Quebrada de Piedra
10734|41|Quebrada de Piedra
10735|127|Quebrada de Piedra
10736|197|Quebrada de Piedra
10737|312|Quebrada de Plata
10738|98|Quebrada de Quema Arriba
10739|138|Quebrada de Vueltas
10740|254|Quebrada de Vueltas
10741|443|Quebrada del Calabazo
10742|127|Quebrada del Cantaro
10743|540|Quebrada del Cantaro
10744|41|Quebrada del Macho
10745|212|Quebrada del Medio
10746|22|Quebrada del Medio
10747|71|Quebrada del Medio
10748|296|Quebrada del Medio
10749|61|Quebrada del Medio
10750|455|Quebrada del Medio
10751|282|Quebrada del Medio
10752|51|Quebrada del Medio No.2
10753|17|Quebrada del Pueblo
10754|344|Quebrada del Pueblo
10755|542|Quebrada del Rosario
10756|224|Quebrada del Rosario Abajo
10757|542|Quebrada del Rosario Abajo
10758|277|Quebrada Diablari
10759|145|Quebrada Dieta o Winbeda
10760|101|Quebrada Domingo
10761|71|Quebrada Domingo
10762|308|Quebrada Dorotea o Dorotea
10763|414|Quebrada Druray
10764|145|Quebrada Dulce o Many
10765|277|Quebrada Durari
10766|1|Quebrada El Bajo
10767|24|Quebrada El Barrero
10768|211|Quebrada El Calabazo
10769|66|Quebrada El Cedro
10770|540|Quebrada El Ciprian
10771|205|Quebrada El Clavo
10772|54|Quebrada El Coco
10773|205|Quebrada El Corotú o Quebrada La Minga
10774|24|Quebrada El Gato
10775|60|Quebrada El Gato
10776|193|Quebrada El Gato
10777|171|Quebrada El Gringo
10778|208|Quebrada El Jenjibre
10779|563|Quebrada El Junquito
10780|540|Quebrada El Limón
10781|228|Quebrada El Lirio
10782|67|Quebrada El Macho
10783|111|Quebrada El Macho
10784|154|Quebrada El Macho
10785|240|Quebrada El Macho
10786|307|Quebrada El Macho
10787|407|Quebrada El Nance
10788|87|Quebrada El Nance
10789|61|Quebrada El Pifa
10790|491|Quebrada El Potrero
10791|199|Quebrada El Prado o Los Morales
10792|181|Quebrada El Tigre
10793|205|Quebrada El Tigre
10794|61|Quebrada El Tigrero
10795|282|Quebrada Ensorba
10796|140|Quebrada Escoba
10797|279|Quebrada Escobal
10798|37|Quebrada Espejo
10799|58|Quebrada Fea
10800|37|Quebrada Félix
10801|307|Quebrada Félix
10802|37|Quebrada Félix Abajo
10803|129|Quebrada Flecha
10804|128|Quebrada Flecha
10805|145|Quebrada Flor o Babariguidete
10806|82|Quebrada Flores
10807|189|Quebrada Frias
10808|271|Quebrada Frijoles
10809|338|Quebrada Frijoles
10810|312|Quebrada Frijoles
10811|171|Quebrada Gajo
10812|248|Quebrada Gallina
10813|112|Quebrada Gallota
10814|300|Quebrada Garay
10815|475|Quebrada Garcia
10816|16|Quebrada Garza
10817|157|Quebrada Gato
10818|4|Quebrada Gato
10819|146|Quebrada Gato
10820|32|Quebrada German
10821|166|Quebrada Grande
10822|194|Quebrada Grande
10823|327|Quebrada Grande
10824|68|Quebrada Grande
10825|204|Quebrada Grande
10826|174|Quebrada Grande
10827|160|Quebrada Grande
10828|51|Quebrada Grande
10829|384|Quebrada Grande
10830|217|Quebrada Grande
10831|428|Quebrada Grande
10832|209|Quebrada Grande
10833|470|Quebrada Grande
10834|71|Quebrada Grande
10835|518|Quebrada Grande
10836|37|Quebrada Grande
10837|85|Quebrada Grande
10838|334|Quebrada Grande
10839|96|Quebrada Grande
10840|538|Quebrada Grande
10841|29|Quebrada Grande
10842|240|Quebrada Grande
10843|353|Quebrada Grande
10844|88|Quebrada Grande
10845|397|Quebrada Grande
10846|167|Quebrada Grande
10847|41|Quebrada Grande
10848|65|Quebrada Grande
10849|463|Quebrada Grande
10850|388|Quebrada Grande
10851|551|Quebrada Grande
10852|565|Quebrada Grande
10853|394|Quebrada Grande
10854|53|Quebrada Grande
10855|66|Quebrada Grande Abajo
10856|284|Quebrada Grande Arriba
10857|41|Quebrada Grande Arriba
10858|66|Quebrada Grande Arriba
10859|66|Quebrada Grande del Medio
10860|31|Quebrada Grande del Tebujo
10861|66|Quebrada Grande No.1
10862|305|Quebrada Grande o Conejo
10863|52|Quebrada Guabo
10864|4|Quebrada Guabo
10865|246|Quebrada Guabo
10866|82|Quebrada Guabo Arriba
10867|271|Quebrada Guanabana o Soroni
10868|414|Quebrada Guanabano
10869|85|Quebrada Guarapo
10870|145|Quebrada Guayaba
10871|447|Quebrada Guinea
10872|82|Quebrada Hacha
10873|130|Quebrada Hacha
10874|112|Quebrada Hacha
10875|89|Quebrada Hacha
10876|202|Quebrada Hacha
10877|145|Quebrada Hacha Arriba
10878|540|Quebrada Hernandez
10879|495|Quebrada Hilo
10880|54|Quebrada Honda
10881|158|Quebrada Honda
10882|327|Quebrada Honda
10883|112|Quebrada Honda
10884|171|Quebrada Honda
10885|159|Quebrada Honda
10886|219|Quebrada Honda
10887|288|Quebrada Honda
10888|60|Quebrada Honda
10889|502|Quebrada Honda
10890|209|Quebrada Honda
10891|37|Quebrada Honda
10892|375|Quebrada Honda
10893|48|Quebrada Honda
10894|423|Quebrada Honda
10895|144|Quebrada Honda
10896|502|Quebrada Honda Abajo
10897|37|Quebrada Honda No.1
10898|10|Quebrada Honduras
10899|118|Quebrada Hormiga o Cabecera de Hormiga
10900|17|Quebrada Huaca
10901|145|Quebrada Ida
10902|24|Quebrada Indio
10903|48|Quebrada Jabon
10904|154|Quebrada Jacumilla
10905|68|Quebrada Jagua
10906|348|Quebrada Jagua
10907|273|Quebrada Jira
10908|22|Quebrada Jira
10909|78|Quebrada Juay
10910|352|Quebrada Jujuna
10911|277|Quebrada Juri o Quebrada Arena
10912|220|Quebrada La Candilera
10913|85|Quebrada La Coca
10914|154|Quebrada La Conga
10915|220|Quebrada La Conga Abajo
10916|220|Quebrada La Conga Arriba
10917|446|Quebrada La Cruz
10918|240|Quebrada La Empalizada
10919|171|Quebrada La Empalizada o La Palizada
10920|37|Quebrada La Estenia
10921|48|Quebrada La Estenia
10922|179|Quebrada La Honda
10923|127|Quebrada La Llanita
10924|50|Quebrada La Mielita
10925|73|Quebrada La Mina
10926|544|Quebrada La Palma
10927|38|Quebrada La Palma
10928|366|Quebrada La Palma
10929|154|Quebrada La Palma
10930|41|Quebrada La Palma
10931|72|Quebrada La Palma o El Cruce de Cerro Palma
10932|32|Quebrada La Pava
10933|193|Quebrada La Pileta
10934|24|Quebrada La Pita
10935|279|Quebrada La Pita
10936|537|Quebrada La Pita
10937|307|Quebrada La Pita
10938|67|Quebrada La Prieta
10939|205|Quebrada La Tabila
10940|85|Quebrada La Tagua
10941|205|Quebrada La Tigra
10942|208|Quebrada La Viejita o La Bruja
10943|274|Quebrada La Yeguada
10944|414|Quebrada Lagari
10945|265|Quebrada Lagarto
10946|366|Quebrada Lagarto
10947|282|Quebrada Lagarto
10948|54|Quebrada Laguna
10949|314|Quebrada Laja
10950|143|Quebrada Lajas
10951|186|Quebrada Lajas
10952|201|Quebrada Lajas
10953|176|Quebrada Lajas
10954|176|Quebrada Lajas N°1
10955|407|Quebrada Lajita
10956|52|Quebrada Lajita
10957|407|Quebrada Lajita No.2
10958|205|Quebrada Lajosa
10959|24|Quebrada Larga
10960|71|Quebrada Larga
10961|456|Quebrada Larga
10962|190|Quebrada Larga
10963|240|Quebrada Larga Nº1
10964|240|Quebrada Larga Nº2
10965|356|Quebrada Las Lajas
10966|280|Quebrada Las Petras
10967|228|Quebrada Laurel
10968|282|Quebrada Leon
10969|116|Quebrada Leon
10970|206|Quebrada León
10971|141|Quebrada Leon o Los Leones
10972|123|Quebrada Limón
10973|282|Quebrada Limón
10974|72|Quebrada Limón
10975|280|Quebrada Limón
10976|327|Quebrada Limón
10977|411|Quebrada Limón
10978|1|Quebrada Limón
10979|277|Quebrada Limón
10980|66|Quebrada Limón Abajo
10981|66|Quebrada Limón Arriba
10982|50|Quebrada Limón Arriba
10983|144|Quebrada Limón o La Chuerela
10984|88|Quebrada Limón o La Chuerela
10985|282|Quebrada Lirial
10986|171|Quebrada Llana
10987|169|Quebrada Llana
10988|50|Quebrada Llana Arriba
10989|599|Quebrada Lopez
10990|369|Quebrada Lopez
10991|140|Quebrada Loro
10992|312|Quebrada Loro
10993|115|Quebrada Los Cedros
10994|253|Quebrada Los Cuatro
10995|208|Quebrada Los Indios
10996|47|Quebrada Los Mendoza
10997|234|Quebrada Los Peces
10998|205|Quebrada Los Sules
10999|85|Quebrada Los Tallos
11000|171|Quebrada Lucia
11001|146|Quebrada Macho
11002|48|Quebrada Macho
11003|228|Quebrada Macho
11004|70|Quebrada Macho o Jirorigode
11005|71|Quebrada Mamey
11006|122|Quebrada Mamey o Entrada del Mamey
11007|68|Quebrada Mango
11008|282|Quebrada Mango
11009|48|Quebrada Mano José
11010|145|Quebrada Manta
11011|320|Quebrada Maquenco
11012|349|Quebrada Marcela
11013|277|Quebrada Marcelino
11014|14|Quebrada Margarita
11015|160|Quebrada María
11016|172|Quebrada María
11017|303|Quebrada Maríano
11018|145|Quebrada Mariposa o Malante
11019|248|Quebrada Mariposa o Mariposa
11020|350|Quebrada Marta
11021|308|Quebrada Mas Verde
11022|405|Quebrada Mat0mbal
11023|72|Quebrada Meregildo
11024|273|Quebrada Mermeja
11025|17|Quebrada Mina
11026|68|Quebrada Mojarra
11027|122|Quebrada Mojarra
11028|54|Quebrada Mojarra o Mojarra
11029|146|Quebrada Mojoso
11030|407|Quebrada Molino
11031|234|Quebrada Monito
11032|68|Quebrada Mono
11033|17|Quebrada Mono
11034|32|Quebrada Mono
11035|143|Quebrada Mono
11036|152|Quebrada Mono
11037|58|Quebrada Mono Congo
11038|247|Quebrada Morodoni
11039|208|Quebrada Mosquito
11040|355|Quebrada Muerto
11041|48|Quebrada Muerto o Santa Marta
11042|118|Quebrada Murcielago
11043|128|Quebrada Nance
11044|160|Quebrada Naranjo
11045|228|Quebrada Naranjos
11046|495|Quebrada Nasa
11047|243|Quebrada Negra
11048|145|Quebrada Negra
11049|334|Quebrada Negra Abajo
11050|167|Quebrada Negra Arriba
11051|167|Quebrada Negra o Mosca
11052|66|Quebrada Nevera
11053|208|Quebrada Nicaragua
11054|123|Quebrada Nigua
11055|123|Quebrada Nigua No. 1
11056|248|Quebrada Nigua o Chuve
11057|208|Quebrada Nispero
11058|71|Quebrada Norberto
11059|184|Quebrada Nueva
11060|145|Quebrada Nueva o Yomoroboto
11061|458|Quebrada Nupita
11062|58|Quebrada Ñaju
11063|248|Quebrada Ñeque
11064|52|Quebrada Ñopo
11065|248|Quebrada Ocho
11066|89|Quebrada Olla
11067|58|Quebrada Oscura
11068|59|Quebrada Oscura
11069|133|Quebrada Otoe
11070|242|Quebrada Otoe
11071|621|Quebrada Pablo
11072|282|Quebrada Padilla
11073|282|Quebrada Padillita
11074|352|Quebrada Pájaro o Loma Macho
11075|407|Quebrada Palma
11076|234|Quebrada Palma
11077|171|Quebrada Palmar
11078|410|Quebrada Pantaleon
11079|24|Quebrada Pascual
11080|300|Quebrada Pastor
11081|101|Quebrada Pato
11082|71|Quebrada Pato
11083|130|Quebrada Pava
11084|4|Quebrada Pavon
11085|253|Quebrada Pavón
11086|277|Quebrada Pavón
11087|407|Quebrada Penca
11088|82|Quebrada Peña
11089|13|Quebrada Peña
11090|23|Quebrada Peña Blanca
11091|58|Quebrada Peña Blanca
11092|248|Quebrada Perdiz
11093|407|Quebrada Perico
11094|128|Quebrada Perico
11095|40|Quebrada Pescado
11096|18|Quebrada Pez
11097|414|Quebrada Picante
11098|165|Quebrada Piedra
11099|10|Quebrada Piedra Amarilla
11100|105|Quebrada Piedra de Moler
11101|52|Quebrada Piedra o Jodridi
11102|234|Quebrada Pifa
11103|540|Quebrada Pifa
11104|17|Quebrada Pinzon
11105|146|Quebrada Piru
11106|445|Quebrada Piscina
11107|407|Quebrada Pita
11108|112|Quebrada Pita
11109|146|Quebrada Pita
11110|277|Quebrada Pita
11111|248|Quebrada Pita
11112|228|Quebrada Pita
11113|255|Quebrada Pita
11114|300|Quebrada Pití
11115|48|Quebrada Plácido
11116|158|Quebrada Plata
11117|110|Quebrada Plata
11118|130|Quebrada Plata
11119|71|Quebrada Plata No.1
11120|101|Quebrada Plata No.2
11121|71|Quebrada Plata No.2
11122|171|Quebrada Platanares
11123|17|Quebrada Platano
11124|234|Quebrada Posoy
11125|234|Quebrada Puerco
11126|206|Quebrada Puerco
11127|129|Quebrada Puerco
11128|301|Quebrada Quenani
11129|419|Quebrada Quira
11130|127|Quebrada Ramos
11131|540|Quebrada Ramos
11132|37|Quebrada Relojera
11133|48|Quebrada Relojera
11134|251|Quebrada Rica
11135|20|Quebrada Rica
11136|414|Quebrada Roja o Ñutaicote
11137|414|Quebrada Sábalo
11138|55|Quebrada Sábalo
11139|271|Quebrada Sábalo
11140|39|Quebrada Sábalo
11141|320|Quebrada Sábalo
11142|303|Quebrada Sal
11143|414|Quebrada Sal
11144|248|Quebrada Salado
11145|246|Quebrada Salado o Boca Salado
11146|118|Quebrada Salitre o Salado
11147|171|Quebrada San António
11148|226|Quebrada Sardina
11149|131|Quebrada Sardina
11150|248|Quebrada Sardina N°2 o Boca de Sagui
11151|248|Quebrada Sardina No.1
11152|82|Quebrada Sardinilla
11153|205|Quebrada Sardinosa
11154|68|Quebrada Satra
11155|230|Quebrada Seca
11156|40|Quebrada Seca
11157|307|Quebrada Seca Abajo
11158|307|Quebrada Seca No.1
11159|307|Quebrada Seca No.2
11160|171|Quebrada Sigua
11161|85|Quebrada Simit
11162|301|Quebrada Suegro o Uglute
11163|202|Quebrada Sueño o Alto Caña
11164|296|Quebrada Tallo
11165|37|Quebrada Tanque
11166|48|Quebrada Tanque
11167|40|Quebrada Teteral
11168|61|Quebrada Tiburon
11169|131|Quebrada Tigla
11170|234|Quebrada Tigra
11171|407|Quebrada Tigre
11172|271|Quebrada Tigre
11173|61|Quebrada Tigre
11174|248|Quebrada Tigre
11175|145|Quebrada Tigre
11176|414|Quebrada Tigre Arriba
11177|247|Quebrada Tigri
11178|301|Quebrada Tobobé
11179|282|Quebrada Torres
11180|208|Quebrada Tortuga
11181|349|Quebrada Tranquilla
11182|23|Quebrada Tranquilla
11183|58|Quebrada Tranquilla
11184|414|Quebrada Trene
11185|131|Quebrada Triste
11186|414|Quebrada Tula
11187|234|Quebrada Ullama
11188|211|Quebrada Uvero
11189|228|Quebrada Vargas
11190|89|Quebrada Venado
11191|231|Quebrada Venado
11192|423|Quebrada Venado
11193|277|Quebrada Venado
11194|41|Quebrada Venado
11195|414|Quebrada Venado o Burari
11196|85|Quebrada Venao
11197|282|Quebrada Venao
11198|145|Quebrada Vista o Migaridete
11199|402|Quebrada Yegua
11200|248|Quebrada Yerba de Ajo
11201|345|Quebrada Yorkin
11202|145|Quebrada Zaino o Tirogude
11203|308|Quebrada Zancudero
11204|234|Quebrada Zapote
11205|148|Quebrada Zapote
11206|61|Quebrada Zapote
11207|414|Quebrada Zorra
11208|85|Quebradita
11209|473|Quebraon
11210|132|Quebrito
11211|194|Quema
11212|474|Quema
11213|391|Querami
11214|467|Querevalo
11215|231|Querque
11216|176|Querque
11217|207|Querque Abajo
11218|207|Querque Nº1
11219|207|Querque Nº2
11220|247|Quicatubite
11221|253|Quidacuada
11222|41|Quijada de Los Puercos o Las Colinas
11223|152|Quimpanpan
11224|176|Quinco
11225|276|Quindi
11226|15|Quintas Sol Y Mar
11227|48|Quintin
11228|458|Quintin
11229|24|Quiñiñe
11230|359|Quira
11231|4|Quirate
11232|568|Quiteño
11233|386|Quito
11234|13|Rabo de Gallo
11235|39|Rabo de Puerco Abajo
11236|52|Rabudi
11237|67|Raicero
11238|435|Raicillosa
11239|82|Raisal
11240|160|Raizal
11241|306|Raja Leña
11242|152|Ramas del Guabo
11243|1|Rambala
11244|485|Rambala
11245|354|Rambala
11246|61|Rancheria
11247|464|Rancheria o Coibita
11248|152|Rancho
11249|152|Rancho Arriba
11250|155|Rancho Café
11251|230|Rancho Caldera
11252|492|Rancho Grande
11253|9|Rancho La Albina
11254|116|Rancho Malo
11255|343|Rancho Pantano
11256|425|Rancho Quemado
11257|228|Rancho Quemado
11258|16|Rancho Quemao
11259|337|Rangallosa o El Progreso
11260|115|Ranguillero
11261|306|Rastrojal
11262|119|Raton
11263|192|Ratón
11264|231|Ratones
11265|244|Ratones
11266|564|Raudal
11267|266|Raya Blanca
11268|426|Real del Gato
11269|231|Recodo del María
11270|82|Recodo del Mero
11271|303|Red Frog Beach
11272|314|Redondito
11273|52|Regaundi
11274|63|Remance
11275|145|Remedio
11276|420|Remedios
11277|82|Remolino
11278|493|Remolino
11279|29|Remolino
11280|41|Renacimiento
11281|300|Renacimiento
11282|384|Renacimiento de U
11283|141|Reparadero
11284|198|Reparadero
11285|257|Requenez
11286|438|Requenez
11287|438|Resbalon
11288|282|Reserva
11289|261|Residencial Brisa Mar
11290|587|Residencial Campo Dorado
11291|587|Residencial Cerro Azul
11292|57|Residencial Colinas Encantadas
11293|587|Residencial Doña Olivia
11294|263|Residencial El Trebol
11295|358|Residencial Génesis
11296|358|Residencial Italita
11297|358|Residencial Jesús de Praga
11298|261|Residencial Jesús de Praga
11299|101|Residencial José Dominador Bazan
11300|370|Residencial La Arboleda
11301|363|Residencial Las Americas
11302|263|Residencial Los Jardines
11303|263|Residencial Los Portales
11304|27|Residencial Montañas de Caldera
11305|505|Residencial Nuevo Arraiján
11306|461|Residencial Princesa Mia
11307|111|Residencial San Marino
11308|109|Residencial San Miguel
11309|297|Residencial Santa María
11310|298|Residencial Santa María
11311|216|Residencial Tanara
11312|568|Residencial Valle Verde
11313|80|Residencial Villa Ana
11314|587|Residencial Villa Atenas
